433.2078449712135	-100.060867307242	0
433.71730541985016	-100.02546692220494	0
434.19115185539704	-99.84532165760174	0
434.68028759839945	-99.5530242905952	0
435.04231762792915	-99.1566925062798	0
435.27998852555174	-98.69194030761719	0
435.48665356449783	-98.20724487444386	0
435.7201130372705	-97.65553283831105	0
435.9234516606666	-97.19296264834702	0
436.1865742187947	-96.68789673084393	0
436.441029786889	-96.1907348651439	0
436.66704297054093	-95.7135620135814	0
436.90813183644786	-95.22120666503906	0
437.1143696299987	-94.69610595563427	0
437.2499897465459	-94.16148376418278	0
437.3737080093124	-93.65298461774364	0
437.477620362537	-93.16333007998765	0
437.54958081193035	-92.65060425084084	0
437.62056469754316	-92.06134033342823	0
437.69014477549354	-91.52929687546566	0
437.75887036160566	-90.98835754580796	0
437.8038837900385	-90.39050293015316	0
437.84526562620886	-89.82865906087682	0
437.88362622098066	-89.30746459867805	0
437.922108888044	-88.78599548712373	0
437.960591553594	-88.2647247328423	0
437.9990742203081	-87.743370056618	0
438.0465595718706	-87.22852325532585	0
438.05000805843156	-86.68624115223065	0
438.04774975660257	-86.15854644728824	0
438.04518627922516	-85.59716796828434	0
438.0428059095284	-85.07395172026008	0
438.0402424330241	-84.51112365769222	0
438.03786206111545	-83.98831176990643	0
438.0352985841455	-83.42531585739926	0
438.032918214798	-82.90252685453743	0
438.03084301855415	-82.3521499633789	0
437.9689228528878	-81.8115386958234	0
437.8419392108335	-81.22101593296975	0
437.719197510567	-80.67665100377053	0
437.5858967299573	-80.08826446533203	0
437.48073315410875	-79.57060241792351	0
437.354726075253	-79.02804565336555	0
437.2285969245713	-78.48035431047902	0
437.0857441407861	-77.96745300572366	0
436.8760578628862	-77.48519897507504	0
436.61485791165615	-77.0008544921875	0
436.34367871296126	-76.56787872500718	0
436.0625507819932	-76.14374542515725	0
435.70174145535566	-75.70069122314453	0
435.3237507342128	-75.32488250918686	0
434.8967487802729	-74.95939636277035	0
434.469075440662	-74.59306335449219	0
434.07658886839636	-74.2671432509087	0
433.631612060708	-73.92250061174855	0
433.1887714851182	-73.57946777483448	0
432.7487080093706	-73.26959991408512	0
432.28487133875024	-72.99932861467823	0
431.72469067561906	-72.76702118339017	0
431.13689160265494	-72.5959320096299	0
430.58635449246503	-72.4816207899712	0
430.07689404458506	-72.37582397460938	0
429.5454304203158	-72.28964996431023	0
429.0252583005931	-72.23528289841488	0
428.5051472178311	-72.18041992140934	0
427.9454548357753	-72.12145233200863	0
427.35231518535875	-72.06685638381168	0
426.7929584963713	-72.01619720691815	0
426.29237866273616	-72.00054168375209	0
425.7654621588881	-71.99635315127671	0
425.2492878435878	-71.9930038456805	0
424.71675610379316	-72.02100372454152	0
424.14903759758454	-72.08267211914062	0
423.6375324714463	-72.13405609037727	0
423.0863239761675	-72.19589233398438	0
422.50298046850367	-72.2185745248571	0
421.9774677735986	-72.2263717665337	0
421.42223095847294	-72.23311615129933	0
420.8660786137916	-72.21736145205796	0
420.3022968763253	-72.19815063662827	0
419.7924702158198	-72.18843078473583	0
419.26991772453766	-72.19622039841488	0
418.7469379893737	-72.20362854376435	0
418.2244160169503	-72.21106720063835	0
417.7016499035526	-72.21850585751235	0
417.1788837889908	-72.22594452183694	0
416.57555127033265	-72.23452758975327	0
416.0526630876702	-72.24196624942124	0
415.52977490390185	-72.24940490582958	0
415.00688671902753	-72.25684356642887	0
414.48399853531737	-72.2642822288908	0
413.97789501945954	-72.27170562697574	0
